"","date","ID","mood","arousal","valence","activity","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather"
"777",2014-04-20,"13",6.6,-1.6,0.6,0.288403361344538,0,0,17.699,5374.756,0,0,0,15.035,107.948,175.827,0,0,0,0
"778",2014-04-20,"14",7.5,-1,0.5,0.00799778244631186,0,1,430.852,211.953,0,0,169.699,0,50.403,0,0,0,0,0
"779",2014-04-20,"15",7,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780",2014-04-20,"16",7,1.33333333333333,1,0,0,0,19.759,0,0,0,0,0,0,0,0,0,0,0
"781",2014-04-20,"17",7.2,0.4,1,0.117716578504144,0,0,383.356,5284.196,1542.866,0,0,0,43.058,1259.31,783.464,0,0,0
"782",2014-04-20,"19",7.6,0.2,1.2,0.10230422853379,4,0,897.756,697.55,0,0,0,0,41.698,30131.793,0,0,0,0
"783",2014-04-20,"20",7.6,-0.4,0.6,0.144791666666667,1,0,308.396,301.772,0,0,0,0,185.428,13.353,0,0,0,0
"784",2014-04-20,"23",7.75,0.5,1,0.536834748903714,1,0,1283.145,2357.127,1253.589,0,50.729,0,340.618,602.93,0,42.227,0,0
"785",2014-04-20,"24",7.8,0.6,0.8,0.122916666666667,3,0,846.318,2637.911,0,0,0,0,49.857,245.006,0,0,4.086,0
"786",2014-04-20,"25",6.8,0,0,0.030062134502924,2,0,1601.539,3121.599,0,0,62.141,0,126.348,244.9,562.952,0,0,39.563
"787",2014-04-20,"26",8,0.6,1,0.0273116010147032,0,0,367.667,871.69,64.279,0,0,0,63.454,5737.269,0,0,23.082,0
"788",2014-04-20,"27",7.2,-0.4,0.6,0.151041666666667,3,0,32948.5,2386.889,0,0,209.75,0,73.832,807.489,0,0,0,0
"789",2014-04-20,"28",7.8,-0.4,1,0.0312838073964031,0,0,821.747,172.104,278.965,0,211.4,0,46.487,1985.29,0,0,781.87,0
"790",2014-04-20,"29",7.5,-0.5,0.75,0.00841714559386973,0,0,71.311,1014.836,0,0,0,212.009,88.465,1608.13,0,0,0,0
"791",2014-04-20,"30",7.75,-1.25,1,0.0920844063373147,0,0,519.101,5942.946,2592.403,0,1642.413,0,292.726,1086.478,0,0,113.437,0
"792",2014-04-20,"31",8,1.2,1.6,0.396461398993727,0,0,1966.246,2846.937,117.873,0,0,90.509,54.423,119.984,142.96,0,235.38,0
"793",2014-04-20,"32",6,-2,-1,0.0559262830345306,0,0,181.665,1654.495,249.492,0,0,0,15.76,0,0,0,0,0
"794",2014-04-20,"33",7.4,0,1.2,0.0390974260951286,0,0,565.134,1628.913,1323.308,0,0,0,60.848,7658.854,0,0,3.01,0
"795",2014-04-21,"1",7.6,-0.25,1,0.102041058968247,2,0,3569.546,2149.23,74.88,33.266,0,0,58.049,428.972,68.278,0,213.897,0
"796",2014-04-21,"2",5.5,-0.5,-0.5,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"797",2014-04-21,"3",7.4,0.2,1,0.0099168432821376,3,0,723.06,73.994,3598.809,23.194,0,0,1681.297,0,156.966,0,5.461,0
"798",2014-04-21,"5",7.2,-0.6,1,0.10073579139445,0,0,433.548,5485.265,348.551,0,0,0,62.632,647.545,5.029,55.333,203.98,0
"799",2014-04-21,"6",7,0.2,0.6,0.0782393726721457,1,0,36.102,2974.157,2439.452,0,0,0,60.811,2282.25,143.069,0,0,0
"800",2014-04-21,"7",6.6,-0.4,0.8,0.061438246097337,0,0,911.021,4797.742,846.705,0,0,0,97.31,1566.529,734.992,55.371,0,0
"801",2014-04-21,"8",6.4,-1,0.6,0.0292949596667519,0,0,90.122,600.21,437.264,0,0,5.032,31.308,965.802,0,0,6.026,0
"802",2014-04-21,"9",6.5,-1,0.5,0.0124684343434343,4,0,109.673,350.18,1066.731,32.886,0,0,16.339,0,0,108.031,2.205,0
"803",2014-04-21,"12",6,-0.25,0.75,0.06788005502147,1,0,1328.758,1039.461,110.981,0,61.195,0,45.51,1880.291,83.251,0,3.038,0
"804",2014-04-21,"13",7.4,-1.4,1,0.157450814420181,0,0,879.385,8848.459,0,0,0,0,2409.165,172.196,43.746,0,0,0
"805",2014-04-21,"14",7,0.25,1,0.0421278379772962,1,0,1865.869,322.493,0,0,0,0,33.201,18.149,0,0,0,0
"806",2014-04-21,"15",7.2,-0.2,1,0.03125,0,0,269.713,1784.137,0,0,0,162.382,1573.925,170.724,0,0,0,0
"807",2014-04-21,"16",7.25,1,1,0.0108695652173913,0,0,343.934,481.286,62.525,0,0,0,14.093,33.32,0,0,0,0
"808",2014-04-21,"17",7.4,0.4,1,0.0867839659437503,1,0,145.905,1548.255,350.995,0,0,0,61.703,389.949,19.146,0,3.01,0
"809",2014-04-21,"19",6.4,-0.2,1,0.133122620587205,6,0,484.55,1139.57,0,0,0,0,47.591,17.842,0,0,0,0
"810",2014-04-21,"20",7.4,0.2,0.8,0.0755281279178338,0,1,168.567,322.271,14.783,0,0,0,14.048,1074.261,0,0,0,0
"811",2014-04-21,"23",7.2,-0.4,1,0.351362954148245,0,0,739.175,8291.16,1146.124,0,0,0,187.417,38.861,36.137,8.454,0,0
"812",2014-04-21,"24",7.5,0.5,1,0.0014367816091954,0,0,398.96,1266.683,0,0,0,0,31.639,1075.025,0,45.823,37.24,0
"813",2014-04-21,"25",7.4,-0.4,0.8,0.0895833333333333,6,10,1925.557,3253.238,0,0,327.173,0,184.07,2996.714,184.461,0,0,51.555
"814",2014-04-21,"26",6.4,-0.2,0,0.0939812012375572,0,0,820.565,2112.142,190.543,0,0,0,42.427,4547.481,0,0,22.112,0
"815",2014-04-21,"27",6.8,0,0.2,0.0781250000000001,1,1,617.795,1638.866,0,0,104.593,0,56.626,844.478,201.699,0,0,96.973
"816",2014-04-21,"28",8,-0.25,1,0.0756566698296156,0,0,1067.223,1165.481,57.391,0,67.439,0,46.432,1362.646,171.583,43.577,256.488,39.01
"817",2014-04-21,"29",7.2,0,0.4,0.110763888888889,0,0,34.025,1234.593,0,0,0,328.005,187.019,2052.156,0,0,0,0
"818",2014-04-21,"30",7.8,-1.6,1,0.106574766761913,0,0,734.679,7628.209,2845.383,12.13,4.021,0,71.548,2297.483,0,1399.317,57.284,0
"819",2014-04-21,"31",6.4,0.2,0.4,0.105261013478258,1,2,4603.314,2496.126,811.63,74.317,0,265.728,333.349,187.171,0,0,130.726,0
"820",2014-04-21,"32",7.33333333333333,-1.66666666666667,0,0.0291656109976718,1,0,121.961,3542.469,289.346,0,0,0,35.503,0,0,0,0,0
"821",2014-04-21,"33",7.2,0,0.6,0.0300598198285072,0,0,670.459,1413.113,942.232,0,0,0,63.275,9896.036,3.019,0,4.208,0
"822",2014-04-22,"1",7.4,0.2,1,0.095107517923987,2,0,2370.791,11470.041,1101.017,38.453,0,0,63.16,1422.548,0,0,420.2,0
"823",2014-04-22,"2",5.66666666666667,-1.33333333333333,-0.333333333333333,0.075,15,2,0,0,0,0,0,0,0,106.887,0,0,0,0
"824",2014-04-22,"3",7.6,0.4,0.8,0.0928556144608231,0,0,126.094,1806.502,2342.385,0,0,39.548,73.491,0,0,23.108,0,0
"825",2014-04-22,"5",7.2,0.4,1,0.0681000805959572,1,1,525.8,2231.886,279.441,0,0,0,152.116,1452.113,0,97.567,12.18,0
"826",2014-04-22,"6",6.6,-0.4,0.6,0.136966175359032,6,1,1639.879,7638.089,4085.683,0,0,43.966,72.462,1829.294,230.95,0,0,0
"827",2014-04-22,"7",6,-0.2,0.4,0.0909901819923372,0,2,1113.435,2729.994,1650.744,0,0,0,120.341,118.47,0,0,0,0
"828",2014-04-22,"8",6,-0.6,0.4,0.0773999430387925,0,0,109.492,795.312,21.094,0,0,0,46.998,783.095,0,0,0,0
"829",2014-04-22,"9",6.6,-0.2,0.4,0.0761363636363636,13,0,771.402,552.521,913.395,0,0,0,0,26.468,0,0,0,0
"830",2014-04-22,"12",6.5,0.25,1,0.162508420805405,2,0,2566.401,3198.177,5855.185,35.153,0,0,58.139,5361.459,1367.324,0,4.156,0
"831",2014-04-22,"13",5.75,-1.25,0.75,0.283229147918414,0,1,951.574,5210.848,0,0,0,0,267.149,462.721,0,0,0,0
"832",2014-04-22,"14",7,-0.4,0.6,0.00763254577193196,1,1,1740.156,142.346,0,0,0,0,42.314,198.966,0,0,0,0
"833",2014-04-22,"15",7,0,1,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"834",2014-04-22,"16",6.6,0.8,0.8,0.0549439428340109,0,1,168.06,741.198,204.428,0,0,0,0,100.71,0,0,0,0
"835",2014-04-22,"17",6.6,0.6,1,0.0506214985994397,0,2,365.276,4934.477,2027.876,0,0,0,46.482,1561.552,72.052,0,0,0
"836",2014-04-22,"19",6.8,0.6,1.2,0.137358061803144,7,0,605.969,4360.103,0,0,0,0,50.736,25.469,0,0,0,0
"837",2014-04-22,"20",6.4,0,0,NA,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"838",2014-04-22,"23",6.2,0.2,0.4,0.384537911481411,3,0,3022.487,6421.193,136.946,0,0,1848.854,141.531,34.539,90.167,3.592,8.266,0
"839",2014-04-22,"24",7.2,0.4,0.8,0.0780961111322398,2,1,845.603,1807.013,92.419,0,0,0,48.204,236.383,0,0,11.175,0
"840",2014-04-22,"25",8.25,0.25,1,0.124440782225028,9,0,5189.267,5642.595,0,0,18.07,90.801,222.782,233.874,45.257,0,0,0
"841",2014-04-22,"26",7.25,0.5,1,0.107225842314327,0,0,6589.006,2633.366,0,0,0,0,46.251,2340.111,0,2.009,0,6.219
"842",2014-04-22,"27",7.8,-1,0.8,0.097000466853408,6,5,842.593,1461.438,0,0,425.105,0,63.215,749.844,1105.494,0,0,0
"843",2014-04-22,"28",7.25,-0.75,1,0.15725290411543,0,0,7992.443,2765.222,1580.793,0,47.307,0,46.479,2267.347,185.81,0,20.337,44.756
"844",2014-04-22,"29",6.4,-0.2,0,0.198977651791681,3,11,1728.042,5416.236,156.89,0,0,2174.104,47.538,4246.415,1095.249,0,8.087,0
"845",2014-04-22,"30",8,-0.8,1.2,0.149467565869642,2,3,1235.147,5636.905,2289.763,30.122,0,0,325.682,1738.406,0,504.445,91.353,0
"846",2014-04-22,"31",7,0,1,0.141657806213229,0,4,1140.568,2341.212,279.473,0,0,8.108,337.997,335.546,0,0,1176.795,0
"847",2014-04-22,"32",NA,NA,NA,0.125400652801447,3,0,679.454,2606.399,740.153,0,0,0,0,595.034,169.197,0,0,0
"848",2014-04-22,"33",6.2,-0.6,-0.2,0.0837060819065494,7,0,3749.334,1228.77,1181.991,0,0,0,78.571,6388.794,52.436,0,90.132,0
"849",2014-04-23,"1",7.6,0.2,1,0.0445294861174701,1,0,1776.075,9606.025,645.86,18.051,0,0,42.398,655.759,0,0,401.58,0
"850",2014-04-23,"2",5.5,0,0.5,0.142857142857143,7,1,0,0,0,0,0,0,0,0,0,0,0,0
"851",2014-04-23,"3",7,0.6,0.8,0.120389719336912,0,1,145.374,1479.562,2393.742,159.123,0,0,58.527,0,0,24.156,0,0
"852",2014-04-23,"5",7.2,-1,1,0.0756947960492924,0,1,318.687,3431.933,966.003,0,0,0,73.26,924.499,0,116.184,0,0
"853",2014-04-23,"6",7,0,0.8,0.13530298558798,4,0,355.767,5470.433,2330.857,0,0,102.875,138.344,2183.213,191.863,0,0,26.582
"854",2014-04-23,"7",6,-0.666666666666667,0,0.0753735365199269,5,0,1455.049,7785.343,493.78,0,0,0,151.669,1399.264,81.312,412.628,0,0
"855",2014-04-23,"8",5.6,0,0.4,0.146715157683821,0,0,162.97,1045.866,0,0,0,0,51.104,435.924,0,0,0,0
"856",2014-04-23,"9",6.33333333333333,-0.333333333333333,0.333333333333333,0.0342126623376623,2,2,824.967,765.12,1220.795,71.327,0,0,23.765,28.135,0,30.26,0,0
"857",2014-04-23,"12",5.8,0,0.8,0.115544307502807,6,0,1087.039,552.837,560.713,0,0,44.187,39.926,2978.896,256.502,0,0,0
"858",2014-04-23,"13",7.4,-0.8,1,0.409335125563196,3,2,555.051,2807.089,0,0,0,0,97.396,612.538,70.989,0,0,0
"859",2014-04-23,"14",7,-1,0.333333333333333,0.0446663004282172,0,0,532.798,50.783,0,0,0,0,46.382,14.192,47.435,0,0,0
"860",2014-04-23,"15",7,1,1,0.28125,2,0,167.341,231.991,0,0,0,28.243,41.228,0,0,0,0,0
"861",2014-04-23,"16",7.25,0.75,1,0.0637887887887887,4,1,316.14,827.589,0,139.93,0,0,9.035,18.024,0,0,0,4.01
"862",2014-04-23,"17",7.25,1,1,0.0718359133743876,1,0,681.899,3622.032,2265.855,0,0,31.128,45.771,1197.938,467.853,0,0,0
"863",2014-04-23,"19",6,-1,1,0.110299604572981,4,1,377.816,3744.173,0,0,0,0,56.45,193.167,0,0,0,0
"864",2014-04-23,"20",7,-0.333333333333333,0.333333333333333,0.0541666666666667,0,1,8.156,202.358,12.065,0,0,0,12.05,83.15,0,0,0,0
"865",2014-04-23,"23",7,0,1,0.23980170941186,2,0,3037.227,5067.909,504.432,0,287.45,2590.939,698.304,98.433,75.311,917.876,0,0
"866",2014-04-23,"24",7.5,-0.25,1,0.0369164332399626,3,0,453.971,1097.172,0,0,0,0,45.045,246.926,0,0,4.018,0
"867",2014-04-23,"25",6.5,-0.5,0,0.0759383608815427,4,4,1853.854,5271.279,0,0,0,62.699,141.418,1772.123,0,0,0,9.127
"868",2014-04-23,"26",6.2,0.2,0.2,0.0960912896231939,1,1,1517.966,1454.579,11.107,0,0,0,61.819,3509.613,0,0,0,12.223
"869",2014-04-23,"27",8,0,0.8,0.0713814279155188,1,0,475.262,1228.441,0,0,269.136,0,63.318,811.373,80.125,0,0,0
"870",2014-04-23,"28",7,0.333333333333333,1,0.104173410845468,0,1,4591.195,3049.582,142.137,47.781,93.535,0,50.004,2384.599,169.145,16.097,0,53.44
"871",2014-04-23,"29",7.6,0.6,0.6,0.0622996940635383,4,1,303.738,2775.461,397.754,0,0,1168.657,38.202,3758.26,0,0,27.062,0
"872",2014-04-23,"30",7.6,-1.4,1,0.0934507379357566,0,0,703.128,4018.077,2287.076,117.295,94.599,0,133.042,3162.294,0,0,37.22,0
"873",2014-04-23,"31",7,0.8,1,0.141319444444444,1,0,2247.984,3137.502,54.85,246.39,0,459.705,65.879,37.094,0,0,1055.7,0
"874",2014-04-23,"32",7,-0.2,0,0.112518103700037,3,1,912.164,1907.874,824.497,0,0,0,288.339,106.273,179.338,0,0,0
"875",2014-04-23,"33",5.2,-0.2,-0.6,0.00875394902999588,1,0,854.131,276.217,1206.39,0,0,0,68.263,4767.309,0,0,0,0
"876",2014-04-24,"1",7.6,-0.4,1,0.0505936544871659,1,0,636.628,8808.752,4246.845,209.937,0,0,31.933,2888.577,51.184,0,561.561,0
"877",2014-04-24,"2",7,-0.5,-0.5,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"878",2014-04-24,"3",7.4,-0.2,1,0.106001092236068,0,0,115.675,2815.141,1748.107,52.354,0,0,159.014,0,0,17.439,0,0
"879",2014-04-24,"5",7.2,-0.75,1,0.0393710661860602,0,0,366.405,3924.707,99.176,0,0,0,58.243,507.519,0,49.194,10.037,0
"880",2014-04-24,"6",7.75,-0.25,0.75,0.275393052356674,5,3,1067.787,4034.763,1031.463,0,0,4.016,123.409,957.28,208.069,0,0,15.117
"881",2014-04-24,"7",5.6,-0.6,0.4,0.157986111111111,3,1,387.343,3558.812,0,0,0,0,166.793,214.721,0,0,1.003,0
"882",2014-04-24,"8",7,0.5,1.25,0.106961225960439,0,0,25.754,1431.141,82.896,0,0,0,557.472,731.782,0,0,0,0
"883",2014-04-24,"9",7.2,0.2,1,0.0444399350649351,5,0,9.157,302.979,402.162,0,0,0,7.085,0,4.024,0,0,5.032
"884",2014-04-24,"12",6.6,-0.6,0.6,0.101197940193776,1,0,3867.769,317.387,823.178,109.329,0,164.138,41.344,3949.882,661.862,0,0,0
"885",2014-04-24,"13",7.66666666666667,1,1,0.500354407497264,2,0,517.132,2690.489,0,0,0,0,303.988,493.54,0,0,0,0
"886",2014-04-24,"14",7.33333333333333,0.333333333333333,1,0.0647058823529411,0,0,387.624,75.65,0,0,0,32.423,33.272,0,94.266,0,0,0
"887",2014-04-24,"15",7,1.8,1,0.0625,0,12,465.399,486.578,39.181,0,0,0,255.91,12.082,0,0,0,0
"888",2014-04-24,"16",5.4,-0.2,-0.2,0.0154474431818182,3,1,70.905,254.411,345.058,0,0,0,0,0,0,0,0,0
"889",2014-04-24,"17",7.2,1,1,0.109817762342156,1,0,15122.509,2041.489,1305.854,0,2562.907,0,40.536,2004.768,289.234,0,0,0
"890",2014-04-24,"19",6.6,-0.6,0.8,0.105602384997443,5,0,362.324,2523.837,0,0,0,0,188.1,0,0,0,0,0
"891",2014-04-24,"20",7,-0.2,0.4,0.0390370074243289,1,0,552.904,571.963,37.878,0,0,0,378.066,143.138,0,0,0,0
"892",2014-04-24,"23",7.4,0,1,0.561153531627387,1,1,1084.708,6567.918,75.087,0,3.008,2629.601,375.986,896.077,0,57.257,9.034,0
"893",2014-04-24,"24",6.8,-0.25,0.5,0.053788536499506,11,0,1341.062,4001,0,0,0,0,47.369,346.604,0,0,54.44,0
"894",2014-04-24,"25",6,-1.2,0,0.0857638888888889,7,0,2420.939,7063.354,0,0,125.654,0,122.705,751.223,629.148,0,0,89.203
"895",2014-04-24,"26",5.8,0,-0.4,0.0768722602035164,2,0,7283.529,3682.128,66.465,0,0,0,39.663,2454.664,0,306.755,0,37.258
"896",2014-04-24,"27",7.6,0.6,0.6,0.0872432306255836,6,0,1329.649,1758.474,0,0,120.096,0,85.748,642.196,324.272,0,0,0
"897",2014-04-24,"28",8,-0.2,1.2,0.105894916558036,0,0,3108.259,3579.206,417.576,0,82.664,0,52.496,2900.796,0,0,1800.118,130.565
"898",2014-04-24,"29",7.8,0.2,1,0.203577983266268,0,3,417.582,3718.909,1088.969,0,0,1063.072,48.217,3170.045,554.443,0,0,0
"899",2014-04-24,"30",8.2,-1.2,1.2,0.123809516849873,0,0,550.262,5885.456,2799.561,55.164,9.124,0,72.652,1260.449,0,0,9.09,0
"900",2014-04-24,"31",6.5,0.25,0.75,0.141666666666667,1,0,1442.645,3204.454,159.756,32.102,0,4.008,43.305,20.057,190.698,0,560.014,0
"901",2014-04-24,"32",8,0,0.5,0.0619974501222315,9,0,1261.81,2787.632,413.148,0,0,0,26.28,112.34,24.266,0,0,0
"902",2014-04-24,"33",7,-0.25,1,0.137050398068128,5,3,3076.156,2555.11,775.334,0,0,0,67.548,3775.127,50.712,0,90.989,0
"903",2014-04-25,"1",7.2,-0.2,0.8,0.107648634258296,2,1,736.123,7230.961,570.529,21.071,0,0,68.847,1898.492,63.316,0,347.974,0
"904",2014-04-25,"2",9,-1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"905",2014-04-25,"3",7.5,-1,1,0.162591229331595,0,0,42.124,7931.976,3895.705,43.303,0,178.498,57.624,0,0,54.501,10.174,0
"906",2014-04-25,"5",7.2,-1.2,1,0.0813012690855631,3,0,1596.122,3830.043,1339.514,0,0,0,65.782,1272.909,0,218.396,35.265,0
"907",2014-04-25,"6",6.4,-1,0.4,0.203125,3,0,808.688,3063.509,1783.117,0,0,59.679,48.46,3203.542,255.394,0,0,0
"908",2014-04-25,"7",3.33333333333333,0.333333333333333,-0.666666666666667,0.0760416666666666,6,0,889.925,2063.598,1384.4,0,0,0,26.148,867.703,0,0,0,0
"909",2014-04-25,"8",6,-0.2,0.5,0.0276265681003584,0,0,143.751,10189.962,0,0,0,163.344,41.607,635.662,0,0,0,0
"910",2014-04-25,"9",7.25,0.25,1,0.115814393939394,0,0,4.023,644.268,976.648,47.889,0,0,25.513,0,0,71.26,0,14.066
"911",2014-04-25,"12",5.6,0.2,0.2,0.161750363987403,6,1,1691.27,600.204,0,78.27,0,0,46.248,1749.996,780.167,0,36.423,44.409
"912",2014-04-25,"13",8,-0.6,1.4,0.409099640817634,0,0,908.493,2647.16,0,0,0,0,225.412,1739.718,0,298.577,0,0
"913",2014-04-25,"14",8,0.8,1.4,0.00590569561157796,0,0,1975.891,511.516,0,0,0,0,73.436,0,0,0,0,0
"914",2014-04-25,"15",7,1,1,0,7,4,115.093,17.099,0,0,0,0,0,0,0,0,0,0
"915",2014-04-25,"16",7.2,0.6,1,0.0852272727272726,7,13,182.956,19.083,0,0,0,0,0,22.451,0,0,0,0
"916",2014-04-25,"17",7.2,0.4,1,0.259820400080936,4,1,938.795,5248.083,1495.172,0,0,352.317,121.057,380.723,1115.524,0,8.035,0
"917",2014-04-25,"19",7.25,-0.75,0.75,0.0767751114951886,6,0,979.673,2260.232,546.49,0,0,0,43.169,258.757,0,0,3.653,0
"918",2014-04-25,"20",7,0.5,0.25,0.0417277167277167,2,0,182.386,401.484,0,0,0,0,46.597,0,0,0,0,0
"919",2014-04-25,"23",7.8,-0.2,1.2,0.369937457513226,1,0,2019.865,4173.422,39.42,0,0,333.927,95.531,1338.221,0,142.21,2.007,0
"920",2014-04-25,"24",6.2,0.2,0.25,0.0664568248362065,10,1,1103.632,958.739,36.173,0,0,36.117,63.941,112.449,58.276,0,80.459,0
"921",2014-04-25,"25",6.25,-0.25,-0.25,0.0588848039215686,2,0,1824.479,3820.102,1186.037,0,1137.587,2.012,96.91,0,0,0,0,41.306
"922",2014-04-25,"26",6.6,0.2,0.4,0.122465417326351,2,0,7804.424,5883.534,100.196,0,0,0,53.707,3933.372,137.239,0,0,103.807
"923",2014-04-25,"27",7.6,1.2,0.6,0.184415849673203,10,0,1276.138,1710.457,0,0,165.071,0,431.274,604.746,416.604,0,1.003,30.761
"924",2014-04-25,"28",7,-0.2,1,0.130384957535608,0,0,3111.56,863.989,34.246,22.16,37.243,0,58.244,1666.322,89.547,0,10.033,62.71
"925",2014-04-25,"29",7.5,0,0.75,0.189618681260478,0,1,567.119,2783.681,0,0,0,740.141,46.355,129.404,268.617,0,3.06,0
"926",2014-04-25,"30",7.5,-1,1,0.242924584319575,1,0,2796.346,5077.413,4546.174,0,226.119,11.033,418.095,1270.611,130.664,310.314,77.4,0
"927",2014-04-25,"31",7,1,1,0.299193548387097,11,0,4827.327,3252.374,627.447,0,0,0,205.656,81.762,202.602,0,213.105,0
"928",2014-04-25,"32",8,0,1,0.154874796092778,6,1,1097.703,4163.356,789.141,0,0,0,236.387,349.706,132.85,0,0,0
"929",2014-04-25,"33",8.4,0.8,1,0.180032865019974,31,4,4098.681,1352.716,538.707,0,0,0,52.192,2818.268,36.169,0,0,0
"930",2014-04-26,"1",7.6,-0.2,1,0.214248771624235,3,4,845.268,2587.15,125.556,27.267,0,0,46.205,2368.377,470.773,3.148,315.763,0
"931",2014-04-26,"3",7.5,-0.25,1,0.212718639223273,4,5,443.291,586.442,2174.278,0,0,0,90.046,19.455,0,0,0,0
"932",2014-04-26,"5",7.8,-0.8,1,0.179649204960645,2,1,683.87,3273.84,768.834,0,0,0,146.654,780.155,0,16.074,118.79,0
"933",2014-04-26,"6",7.5,0,1,0.219248188405797,10,1,694.78,2829.222,1113.914,0,0,136.354,65.948,831.734,924.031,0,0,0
"934",2014-04-26,"7",5.4,-0.4,-0.2,0.0192629612920241,0,0,877.355,4917.758,327.26,0,0,0,220.196,2527.006,0,409.774,0,0
"935",2014-04-26,"8",6,-0.5,0.25,0.0471788194444445,0,0,216.672,156.572,0,0,0,0,29.159,237.624,0,0,0,0
"936",2014-04-26,"9",8,0,1,0.116755793226382,0,0,74.732,1051.722,404.52,203.255,0,0,38.775,8.226,0,0,0,25.462
"937",2014-04-26,"12",7,0.25,1,0.289868772417795,3,0,689.488,148.794,337.142,0,0,0,42.465,873.898,761.637,0,0,22.066
"938",2014-04-26,"13",8.75,-1.75,1.5,0.190681612318841,0,0,134.419,5619.666,0,0,0,0,316.029,353.055,226.175,0,0,0
"939",2014-04-26,"14",8,-1,1,0.133497536945813,0,1,9392.394,29.208,0,0,0,0,15.087,0,0,0,0,0
"940",2014-04-26,"15",6.2,-0.2,0,0.0138888888888889,3,0,206.097,236.738,0,0,0,0,84.554,0,0,0,0,0
"941",2014-04-26,"16",6.75,0.5,1,0.473214285714286,0,2,0.914,49.566,0,0,0,0,5.046,0,0,0,0,0
"942",2014-04-26,"17",8,1,1,0.133018176901143,0,1,628.869,1812.058,0,0,0,0,55.558,77.154,0,0,0,0
"943",2014-04-26,"19",7.4,0.4,1.4,0.264033271354519,6,1,2921.439,661.954,0,0,0,0,133.09,0,0,0,0,0
"944",2014-04-26,"20",7,0.5,0.75,0.0425925925925926,0,1,118.61,623.128,122.576,0,0,0,0,1392.843,0,0,0,0
"945",2014-04-26,"23",7.5,-0.5,1,0.42129933558505,3,0,1083.352,5822.694,422.296,0,1.01,4.013,31.127,0,176.84,79.232,0,0
"946",2014-04-26,"24",7.6,0.8,1,0.351749372456987,4,5,667.293,402.334,3.221,0,0,0,56.551,21.188,291.6,0,6.041,0
"947",2014-04-26,"25",7,0.5,1,0.196419262555626,6,0,1226.275,3818.302,0,0,0,0,64.717,2552.732,0,0,0,0
"948",2014-04-26,"26",8,1,1,0.295943036452468,2,0,668.046,1673.125,0,0,0,0,33.732,1596.112,118.686,0,0,0
"949",2014-04-26,"27",9.33333333333333,0.666666666666667,1.66666666666667,0.347569444444444,13,0,1736.86,1550.463,0,0,0,0,255.207,460.177,267.203,0,0,60.371
"950",2014-04-26,"28",8,0,1,0.0330103700922375,0,0,733.757,558.98,77.907,24.242,59.433,23.264,56.092,1833.679,129.18,40.239,0,104.557
"951",2014-04-26,"29",6,0,0,0.236171827373007,2,4,558.839,3028.428,0,0,0,954.935,155.488,5209.301,0,0,0,0
"952",2014-04-26,"30",7.8,-1.2,1,0.224114774114774,1,0,17800.754,2858.072,5735.756,0,0,0,370.916,1572.382,0,177.949,0,30.059
"953",2014-04-26,"31",7,0.333333333333333,1,0.409813479989697,16,2,4135.153,3634.664,56.575,85.333,0,4.017,145.702,91.531,183.126,5.064,117.402,0
"954",2014-04-26,"32",NA,NA,NA,0.178726291812296,0,0,114.466,1397.435,687.122,0,0,0,0,0,0,0,0,0
"955",2014-04-26,"33",7.6,0.4,1,0.333025672603872,20,2,3580.976,347.242,226.066,0,0,0,55.925,3567.807,0,4.011,22.697,0
"956",2014-04-27,"1",7.5,0,1,0.0310616743817143,0,0,1315.302,2561.38,1510.221,0,0,0,1056.684,27.47,0,0,60.338,0
"957",2014-04-27,"3",7.6,-1.4,1,0.0655520717588992,0,0,8.94,876.223,7382.021,0,0,0,2434.284,0,540.932,56.35,0,0
"958",2014-04-27,"5",7.4,-0.6,1,0.00709109131020748,0,0,130.072,2969.363,131.542,0,0,0,217.575,441.26,0,0,32.427,0
"959",2014-04-27,"6",7.2,-0.6,1,0.0564052287581699,0,0,0,460.974,325.928,0,0,0,52.556,589.043,166.64,0,0,0
"960",2014-04-27,"7",6,-0.6,0.4,0.0130605306018012,1,1,681.657,5778.835,635.661,0,0,0,179.703,245.432,0,53.51,0,0
"961",2014-04-27,"8",6,-0.833333333333333,0.666666666666667,0.00542983716475096,0,3,100.223,704.723,835.74,0,0,0,34.178,700.691,0,0,0,0
"962",2014-04-27,"9",6.25,-1,0.25,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"963",2014-04-27,"12",6,0,0.75,0.192090602175971,1,0,734.343,295.29,624.505,0,0,15.093,67.653,1675.012,1366.399,0,0,86.672
"964",2014-04-27,"13",8.2,-0.8,1.4,0.272527110570589,0,0,799.026,10315.652,0,0,0,16.433,1360.413,1020.383,281.778,0,69.928,0
"965",2014-04-27,"14",7.66666666666667,0,1,0.003125,0,0,233.617,162.703,0,0,0,0,42.509,0,0,0,0,0
